	comment	label	label_id
33190	پیک بسیار مودب و سریع بودن تا پشت در واحد اومدن بالا و تحویل دادن.	HAPPY	0
33191	متاسفانه برخلاف دفعات قبل کیفیت گوشت راضی کننده نبود، استخوان هم قاطی داشت	SAD	1
33192	ژامبون گوشت و مرغ ۹۰ درصد نبود. ذرت بسیار زیاد و سفت.	SAD	1
33193	کیفیت کباب خوب و خیلی خوشمزه بود ولی کاملا یخ رسید، سرده سرد، واقعا حیفه غذا به این خوبی یخ برسه، قاشق و چنگالم نذاشته بودن	SAD	1
33194	رستوران لطف کرده بودن سفارش من ر نگه داشته بودن تا همراه با یه سفارش دیگه که اون هم مال ساختمون ما بود ارسال کنن و نتیجه این شد که غدا یخ مطلق بود و من سیب زمینی خوردم و برگر ر توی ماهیتابه انداختم و با نون لواش خوردم چون نون برگر در اثر زیاد موندن با سس و مواد داخلش وا رفته بود!! متاسفم واقعن	SAD	1
33195	مشکل اصلی خود اسنپ است که فاکتور ارسال نکرد شیرینی فروشی هم فاکتور ارسال نکرد!!!!!!!!!!	SAD	1
33196	خیلی شیرینی‌ها کیفیت پایینی داشتند مخصوصا تارت اصلا تازه نبود	SAD	1
33197	اگه نمی‌تونین سفارش را به موقع تحویل بدین چرا تخفیف میزارین بعد یک ساعت صبحانه سرد سفارش بدستم رسید	SAD	1
33198	غذا خوشمزه، پیک خوش برخورد مثل همیشه عالی	HAPPY	0
33199	پودر هات چاکلت سفارش دادن برام نیاوردن	HAPPY	0
33200	اقا برای بار سوم قاشق چنگال نداشت	SAD	1
33201	مقدار سسس قارچ کم بود	HAPPY	0
33202	فوق العاده بود. ممنون از گاردینو که آنقدر سریع و گرم غذا رو بدستم رسوند	HAPPY	0
33203	شیرینى ارسالى هم از لحاظ چیدمان هم از لحاظ تازگى افتضاح بود به هیچ عنوان دیگه از این شیرینى فروشی خرید نخواهم کرد	SAD	1
33204	نسبت به قیمت غذای خوبی بود و من راضی بودم، نوشابه هم بسیار خنک و خوب بود	HAPPY	0
33205	یه کمی آشپز زحمت بکشه سلیقه بیشتری به خرج بده خیلی بهتر میشه، سس پنیری که میریزن رو پیتزا ماسیده بود اون سس قبلی نبود! بنظرم کیفیت پیتزاهاتون قبلا بهتر بود	HAPPY	0
33206	به به داره واقعا	HAPPY	0
33207	من جوهرنمک دو تا ۴ لیتری سفارش داده بودم یکی فرستادن. بعد زنگ زدم پشتیبانی اسنپ گفتن هماهنگ کردن قراره ارسال کنن. اکن روز که ارسال نکردن فرداشم ارسال نکردم پسفرداش من دوباره زنگ زدم و بدون حتی عذر خواهی گفته بودن پیک نداریم پولشو برمیگردونیم به اعتبارتون. خیلی مشتری مداری نکردن متاسفانه	SAD	1
33208	با توجه به انتقادهای گذشته در مورد گرم بودن غذا، این مورد برطرف شده بود. اما درحالیکه قیمت همین نوع پیتزا در مقایسه با قیمت اولیه آن با ۶۰۰۰ تومان افزایش قیمت همراه بوده، مقدار گوشت مرغ استفاده شده در پیتزا نصف شده. در واقع هر تکه گوشت مرغ که قبلا برای هر برش از پیتزا استفاده می‌شده، در حال حاضر نصف آن در هر برش پیتزا استفاده شده است.	SAD	1
33209	چرادقت نمیکنیدبرای ارسال سفارش اگه قرارباشه هرباریک چیزجابمونه که بهتره عطای این سرویس دهی رابه لقاش بخشید	SAD	1
33210	ذرتش خیلی سفت بود و زیاد هم بود.	SAD	1
33211	من سفارشم ماست و خیار بود که ماست موسیر ارسال شد فک کنم از نظر قیمت هم با هم تفاوت دارن	HAPPY	0
33212	متاسفانه تخم مرغ ما تحویل نشد بقیه اجناس تحویل شد	HAPPY	0
33213	این دفعه دومیه که فیله استریپس از این رستوران سفارش میدم کیفیتش خوبه ولی اگه سس مخصوصم داشته باشه دیگه عالی میشه و میشه بهش امتیاز ۵ داد.	HAPPY	0
33214	با سلام. یکی از بهترین شیرینی فروشی‌های این منطقه، کوک هست. تقریبا میتونم بگم، مشتری دائمی این شعبه و شعبه دادمان هستم. هم برای شیرینی، شورینی، کیکوک و صبحانه. متاسفانه اولین مرتبه بود که این نوع کیکوک، کهنه و پر از خامه بود. کلاااااا خامه بود. خامه بی کیفیت با مقدار اندکی کیک! با اون قیمت!!! مونده و بی کیفیت	SAD	1
33215	بجای ماست ساده. ماست موسیر ارسال کردن	SAD	1
33216	کباب مثل همیشه عالی بود و خیلی زود به دستم رسید. چقدر خوبه که ظرف کباب از ظرف برنج جداست	HAPPY	0
33217	یک چیپس پنیر سفارش دادم در حد و اندازه ۳ قاشق غذاخوری سر صاف بود	SAD	1
33218	پیتزای خوبی بود فقط اگه مدل پنیرش عوض بشه خیلی بهتر میشه ….	HAPPY	0
33219	غذا خیلی دیر رسید و کاملا سرد شده بود. پیتزا هم متاسفانه شور و بسیار بی کیفیت بود.	SAD	1
33220	من همراه غذام دوغ هم سفارش دادم ولی بعد از نیم ساعت که ماکسیمم رسیدن غذا به دستم بود تازه از رستوران زنگ زدن که ما دوغ نداریم , نوشابه برات بذاریم؟؟ خب من اگه نوشابه میخواستم دوغ نمی‌خواستم که. یعنی اینا چک نمیکنن چی دارن چی ندارن؟؟ منوشون رو به روز نمیکنن؟ از طرفی بحث تأخیر تو رسیدن غذا بود که خودشون زمان رسیدن غذا رو نیم ساعت زدن که عملا اینطوری نشد و حدود ۴۵ تا۵۰ دقیقه طول کشید. دیگه هم از اینجا سفارش نمیدم	SAD	1
33221	فقط همیشه زمان تحویل سفارش خیلی طولانی میشه	HAPPY	0
33222	خیلی کباب خوش مزه‌ای بود نه زیاد چرب نه خوشک بوی تند گوشت گوسفندی هم نمی‌داد ولی مزه‌ی خوب گوشت گوسفندی داشت من داخل رستوران که غذا می‌خورم برنجش کمتره و گرونتر. کیفیت و حجم برنج عالی بود	HAPPY	0
33223	برخلاف برندش مافینه و کیکا خشک در حدی که روی چنگال قرار نمیگرفت و مودر میشد؟؟ واقعا ناتلی اینه؟	SAD	1
33224	ارسال سریع، برخورد عالی پیک، بسته بندی مناسب تشکر	HAPPY	0
33225	واقعا از پرپروک انتظار نداشتم مرغ مونده بود، اصلا تمیز نکرده بودن، باز کردم کیفیت غذا رو دیدم یک لقمه خوردم همه رو ریختم دور اخلاق و رفتار پیک عالی بود از همین جا از پیک محترم ممنونم	SAD	1
33226	خیلیی زود تحویل دادند و واقعا خوب بود، مرسی که توضیحات هم در نظر گرفته بودید	HAPPY	0
33227	پای آلبالو اصلا شبیه عکس نیست. خیلی چرب بود.	SAD	1
33228	عااااالی بود. خوشمزه، تازه و سالم	HAPPY	0
33229	ادم وقتی غذا سفارش میده دوست داره تمام سفارش با هم بیاد نه اینکه نصفه نیمه ادم جلو مهمونش شرمنده شه	SAD	1
33230	خیلی معمولی بود کلا یک عدد فیله تو یک ساندویچ خرد شده بود پوره‌ای که اضافه شده بود خوب نبود	SAD	1
33231	مرغ‌ها نپخته بود خود پاستا خام خام بود و تو سس بدون غلظت غوطه ور چه وضعیه اخه: (	SAD	1
33232	تاخیر زیاد و سردی غذا و فراموشی آوردن نوشابه و کیفیت پایین دو تا ساندویچ، فکر کنم هرکس جای من بود گرسنگی رو به غذای بی‌کیفیت ترجیح میدم	SAD	1
33233	با تأخیر سفارشمو تحویل دادن ولی کیفیت و مزه دسر شکلاتی عالی بود شیرنی هم بسیار تازه و با کیفیت بود	HAPPY	0
33234	نصف سفارشاتم نرسیده، همه اقلام میوه و سیفی جات.	HAPPY	0
33235	تر وتازه ولذیذ وخوشمزه … فقط یه کم شیرینیش زیاد بود.. و باتوجه به قیمت وهزینه ارسال که مجموعا هفتاد تومن تموم شد … حجم کیک نسبتا کم وکوچیک بود..	HAPPY	0
33236	میزان پنیر آن کم بود و بیشتر شبیه کیک معمولی بود. از ردولوت بودن فقط رنگ قرمزش مربوط بود! الباقی موارد کیک ربطی به کیک ردولوت نداشت!	SAD	1
33237	لقمه و جوجه هر دو خوب بود و خیلی سریع غذا رسید. با تشکر ازمدیریت رستوران	HAPPY	0
33238	اصلا خوب نبود. فوق العاده بی کیفیت بود	SAD	1
33239	بنظرم ژامبون کیفیت مناسب نداشت کلا معمولی بود	SAD	1
33240	خیلی عالی بود رفتار پیک هم خیلی مودبانه بود ممنون ازتون	HAPPY	0
33241	خیلی خوشمزه. فقط کاش کمی سس مثل آب مرغ کنارش باشه چون خیلی خشک بود	HAPPY	0
33242	تاحالا چیزی به این بی کیفیتی نخوردم بد بود	SAD	1
33243	برخلاف همیشه می‌تونم بگم افتضاح بود کهنه بود. پشیمان از این انتخاب	SAD	1
33244	به جای دو کیلو سیب زمینی یک کیلو گذاشته بودند.	HAPPY	0
33245	واسه تیم کیلو شیرینی ۱ساعت و ربع متتظر بودم	HAPPY	0
33246	کیفیت بسیار پایین و غذا سرد و سیب زمینی بد	SAD	1
33247	قبلا فیله سوخاری گرفته بودم خیلی خوب بود ولی همبرگر گوشتش خیلی سفت بود.	SAD	1
33248	عالی بود فقط کاش سفارش شبانه‌هم داشته باشید	HAPPY	0
33249	گوجه یوخ کاهو یوخ خیار شور یوخ ولی خیلی چخ	HAPPY	0
33250	خیلی سریع بدستم رسید سپاسگزارم	HAPPY	0
33251	تمام نخود‌ها خام بود‌سالاد هم‌لهیده و خراب بود	SAD	1
33252	با سلام طعم شیرینی‌ها بسیار عالی بود ولی بسته بندی کاملا نا مناسب بدست ما رسید و یکی ازسفارش‌ها هم تغییر پیدا کرد	SAD	1
33253	بهتره وزن کیک رو داخل منو بنویسن و اینکه داخل کیک هیچی جز خامه نداشت بهتره اینم تو توضیحات قید بشه تا بشه بهتر انتخاب کرد	HAPPY	0
33254	سالاد عالی بود. ولی غذا سرد شده بود.	SAD	1
33255	یک عدد شکلات شیری اسمارت کم بود	SAD	1
33256	غذا سرد بود و برنج بومیداد	SAD	1
33257	قرار بود روش نوشته بشه که ننوشتین. به چه درد میخوره دیگه این کیک	SAD	1
33258	همه چی عالی حتی خیلی زودتر از زمانی که زده بود غذا رسید کیفیت غذا هم مثل همیشه خوب	HAPPY	0
33259	چاشنی کم بود کاش مقداری پودر لیمو عمانی داشت	HAPPY	0
33260	سلام خسته نباشید در منو نوشتید ران و کتف ولی در سفارش ۳تیکه سینه گذاشته بودید اگه سینه مرغ میخواستم فیله سفارش میدادم	SAD	1
33261	دلسترها و اکثر نوشیدنیها گرم هستن	HAPPY	0
33262	همبرگر رو همراه با کاهو و گوجه و خیارشور و سس داخل فر گذاشته بودند و یک چیز افتضاح شده بود. حیف از کیفیت خوب گوشتشون که اینجوری خراب کرده بودند	SAD	1
33263	پیتزا که به دستم رسید درش باز بود و طعم و کیفیت خوبی نداشت. اما ساندویچ مرغ فرانسوی خوب بود. به نظرم منوی پیتزارو حذف کنید و فقط روی برگر و ساندویچ تمرکز کنید همونطور که اسمتون برگر زغالیه!	SAD	1
33264	پیک بسیار نامحترمانه برخورد کرد و اعلام کرد دو ساعت دنبال ادرستونم آیا به مشتری ارتباط دارد که پیک شما در یافتن آدرس دچار مشکل میشود؟ در انتخاب پیک خود دقت فرمایید	SAD	1
33265	کیفیت غذا خییییلی خوب و خوشمزه بود ولی درواقع مینی پیتزا بود خیییییییییلی کم بود	SAD	1
33266	ماکارونی فرمی ۲۴۰۰ رو ۳۰۰۰تومان حساب کردند و روی قیمت پودر که ۴۴۰۰ زده شده ماژیک کشیدند و ۵۵۰۰ حساب کردند متاسفم برای اعتمادم برای این سوپرمارکت!! دیگه سفارش نمیدم	SAD	1
33267	اگر این غذا تو یخچال خونه بود، نداشته حسابش میکردم و غذا سفارش میدادم. ساندویچ مونده رو گرم کرده بودن فرستاده بودن. غیر از ظاهرش که له شده بود، از نون کاملا مشخص بود که مونده و داغ شده و یه تیکه رو ساندویچ از رست بیف چسبیده بود که احتمالا زمان گرم شدن سوخته بود.	SAD	1
33268	عکس نان سه نان با آنچه تحویل گرفتیم متفاوت بود. من نان تست لازم نمیخواستم.	HAPPY	0
33269	ساندویچ فوق العاده خوشمزه بود. عالی بود. ولی دوغ به شدت بد بود خیلی خیلی شور بود اصلا نخوردم و ریختم دور.	HAPPY	0
33270	خوب وقتی مینویسید مخلفات …. نون هم بزارید لطفا یا اینکه یه گزینه برای نون …. وقتی غذا رسید و نون نبود …. شوکه شدم	HAPPY	0
33271	سیگار اشتباه برامون آورده!	SAD	1
33272	سالاد اسفناج بسیار تازه و باکیفیت بود و به شخصه ازین میزان کیفیت تعجب کردم! در این دوره و زمانه که به شدت کیفیت غذاها پایین آمده و رستوران‌ها سالادهای کهنه به خورد مردم میدهند نحوه‌ی سرویس دهی رستوران سیب و کیفیتی که ارائه میدهد ستودنیست امیدوارم به همین شکل باقی بماند.	HAPPY	0
33273	موز پسته ویتامینه اب شده بود و گرم بود تقریبا	SAD	1
33274	بسیار سریع و منظم	HAPPY	0
33275	یک وعده غذای سریع و لذیذ … … متشکرم	HAPPY	0
33276	خیلی زود خریدها به دستمون رسید و برخورد پیک بسیار عالی و مودبانه بود	HAPPY	0
33277	خوب و خوشمزه بکد خداییش. نونشم یه دیت پخته بود. همه چی عالی مشتی هستین	HAPPY	0
33278	میکس آمریکایی فوق العاده بود ولی گوشتش طعمش رو یکم بد کرده بود همچنین غذا خیلی دیر رسید دستمون و غذا از دهن افتاده بود	HAPPY	0
33279	کیک شکلاتی که آوردند در یکی از بسته بندی‌ها کامل نبود. البته بسته بندی باز نشده بود. اشکال از پر کردن در کارخانه بود ولی می‌توانستند دقت کنند.	SAD	1
33280	سبزی خوردن بسیار عالی و تازه. فقط خواهش می‌کنم نان را به تاریخ روز بفرستید. ممنون	HAPPY	0
33281	باز هم اشتباه از سمت فروشگاه	SAD	1
33282	سلام ذرت سرد بی کیفیت بود	SAD	1
33283	غذاهای راد نسبت به قیمتش عالیه. مخصوصا کباباش که خیلی خوب و خوشمزست با اون فلفلهای خیلی تندش که لای کباب میذاره بی نظیره. ولی خورشت هاش یکم چرب و پر روغن هست. دیروز من قیمه سفارش دادم روش یه وجب روغن بود. ولی روغن هاشو که گرفتم جاش یکم آب جوش اضافه کردم عالی شد. خورش خوشمزه بود ولی پر روغن.	HAPPY	0
33284	سفارش گرم و به موقع رسید فقط نمیدونم چرا معنای جمله لطفا پیاز نزارید رو متوجه نشدن و بازهم پیاز داشت ساندویچ!	HAPPY	0
33285	بهترین فست فود هرچی بگم کمه همه چی بهترین مزه ش رو داره	HAPPY	0
33286	خیلی کیفیت غذاها پایین بود مزخرف	SAD	1
33287	پپرونی واقعا عالی بود	HAPPY	0
33288	عالی وبه موقع و برخورد بسیار خوب. سپاسگزار	HAPPY	0
33289	خیلی تاخیر داشتن و غذا کمی سرد شده بود	SAD	1
33290	سلام فست فود سفارش میدیم ک غذا زود بدستمون برسه نه یکساعت. اگر این زمان رو بخایم صبر کنیم که میریم رستوران	SAD	1
33291	غذا کاملا سرد سرد رسید، کیفیت غذا هم نسبت به اخرین بارى که گرفته بودم، خیلى افت کرده بود	HAPPY	0
33292	کیفیت غذا خوب نبود اصلا. بسته بندی که خیلی ساده انگار از غذای هیئت آوردن.	SAD	1
33293	برای خوراک نون نذاشته بودن ولی خوشمزه بود در کل	HAPPY	0
33294	مثل همیشه عالی اما چاقو و چنگال در داخل بسته گذاشته نشده بود.	HAPPY	0
33295	غذا بسیار سرد بدست ما رسید با اینکه مسافت رستوران تا منزل ۵ دقیقه هم نیست	SAD	1
33296	اب معدنی ارسال نشد	SAD	1
33297	کیفیت پیتزا این رستوران دیگه اصلا مثل سابق نیست. اصلا خوب نبود	SAD	1
33298	افتضاح بود. محتوا زده بود کالباس گوشت درصورتی که کالباس مرغ فرستاده بودن. نشاط فقط داره اسم خودشو خراب میکنه با این کاراش	SAD	1
33299	کم نمک و کم چرب و مناسب برای همه. ممنون.	HAPPY	0
33300	بهترین و قدرترین و خوشمزه‌ترین لذیذترین غذای تاریخ بود شما اژدها بهترین و بهترین و بهترین عالی‌ترین هستید با تشکر از ادب و نزاکت پیک	HAPPY	0
33301	اصلا هیچ ادویه و چاشنى به مرغ نزده بودن فقط مرغ ساده سرخ شده بود که بو زخم میداد	SAD	1
33302	نان خشک و بیات بود	SAD	1
33303	پیتزا پنیر که واقعا بهترین تو تهران هست! بوریتو خوبه واقعا فرش م خوشمزه اما شرطیه، باید تایید کنید کم نریزن مقدار مخلفات غذا رو متاسفانه چندین بار تجربه‌کردم که نگین نصف میشه غذاهاشون یهو! سیب زمینی حضوری خوبه، سفارشی اما خمیر میرسه دستتون! سوراخ کنید روکششو که هوا بیاد و بخار نکنه	HAPPY	0
33304	اسنپ اکسپرس با تاخیر بچگانه‌اش باعث تاخیر و سرد شدن غذا‌ها شد زینگراتور‌ها خوشمزه بودن ولی برگر کلاسیک تعریفی نداشت	SAD	1
33305	سلام‌. معجون‌رژیمیتون رو خودتون‌خوردید؟!! واقعا‌چیز‌دیگه‌ای بجز اب کرفس‌نبود	SAD	1
33306	کوبیده‌اش خیلی کوچیک بود، خیلی کیفیت کبابها متوسط رو به پایین	SAD	1
33307	سلام ممنون غذا سرد وبی مزه نوشابه گرم	SAD	1
33308	خیلی خمیر بود یکی از نونا حیف به خدا	SAD	1
33309	باقلوای حاج خلیقه مونده بود و سبزهاش مزه خیلی بدی میداد. تخمه آفتابگردان هم کیفیت پایینی داشت	SAD	1
33310	پیتزا بسیار له شده بود	SAD	1
33311	قشنگ ۵۰ گرم پوست مرغ بود. خیلی چرب. بوی خوبی نداشت. نون بسته‌ای بود. کاش نون تازه می‌ذاشتین انقدر پول میگیرین برای یه جوجه ران.	SAD	1
33312	خوشمزه بود. ولی خیلی چرب بود. به نظرم ۲ تا ۳ نفر را می‌تواند سیر کند	HAPPY	0
33313	بستنی و مایع دستشویی متفاوت با سفارش ارسال شده بود.	SAD	1
33314	مثل همیشه درست و به موقع فقط کاش اسنپ فود حالا که انقدر محبوب شده میتونست اینکارو بکنه که از طریقی این سطح استفاده از کیسه پلاستیک کم بشه و یه چیزی شبیه پاکت کاغذی یا جنس قابل بازیافت دیگه‌ای جایگزین کیسه‌های مشمبایی و پلاستیکی بشه برای آینده بهتر خودمون و زمین	HAPPY	0
33315	مرغ باقالی پلو واقعا خشک و بد طعم بود حالت مونده داشت لوبیاپلو واقعا بد و گوشتای مونده و سفت واقعا پشیمون شدم	SAD	1
33316	کیفیت غذا خوب بود ولی کمی گوشت سفت بود ولی بازم مثل همیشه عالی	HAPPY	0
33317	خیلی خیلی سرد بود و سیب زمینی با قارچ کیفیت همیشگی رو نداشت.	SAD	1
33318	یخ بود غذا …	SAD	1
33319	ساندویچ‌ها عالی بودن اما سالاد سزارشون رو دوس نداشتیم	HAPPY	0
33320	همیشه دقیق و خیلی سریع ارسال میشه. خیلی ممنون از سرویس دهی خوبتون	HAPPY	0
33321	نظرات مختلف از رستوران‌های مختلف رو خوندم و اکثر نظرها از بلوط مثبت بود. خداروشکر خیلی راضی بودم هم اینکه مواد با کیفیت بود، دقیقا همان تایمی که خواسته بودم رسید و گرم بود. واقعا مشتری شدم. بسیار سپاسگذارم	HAPPY	0
33322	با اینکه فاصله تمن با رستوران خیلی کم بود هم زمانی زیاد طول کشید هم اینکه هم سیب زمینی هم هات داگ کلا سرد بود و سیب زمینی‌ها به اصطلاح ماسیده بود	SAD	1
33323	خیلی زود رسید خوش طعم بود دارچین خوبی روش بود فقط یک مقدار گوشت بیشتربشه توش حتی قیمتشم بیشتر بشه بهتره	HAPPY	0
33324	متاسفانه قیمت‌ها همگی مغایرت داشت با قیمت روی محصول و رند شده بود به سمت بالا	SAD	1
33325	چون در ماه رمضانیم متاسفانه ساندویچها از قبل اماده میشن و اصلا نون ساندویچ تازه نبود اما کیفیت و سرعت عمل در تحویل عالی بود	SAD	1
33326	سلام چرا درکه از محدوده شما خارج شده؟ ما کلی سفارش می‌دادیم	HAPPY	0
33327	کیفیت و طعم خوبی نداشت ولی غذا به موقع و گرم رسید	SAD	1
33328	خیلی خوشمزه بود اما توت فرنگی نداشت	HAPPY	0
33329	عالی عالی با اینکه سیر دوست نداریم ولی همیشه این پیتزارو سفارش میدیم	HAPPY	0
33330	۲ پرس غذا بود ولی نونش خیلی کم بود کبابشم سوخته بود	SAD	1
33331	غذا بعد از ۲ ساعت خیلی سرد تحویل شد، اصلا مزه قبلی نداره …	SAD	1
33332	پیک بدون این که هیچ اطلاعی به بنده بدن سفارش رو توی لابی ساختمان رها کردن و رفتن. من تصادفی فهمیدم که سفارش رسیده!	HAPPY	0
33333	باقلا قاتق نپخته بود متاسفانه.	HAPPY	0
33334	مرغ سوخاری عالی بود تازه گی و کیفیت غذا کاملا مشهود بود پیتزا هم خوب و خوشمزه بود	HAPPY	0
33335	سه نفر راحت سیر میشن. گرم و پرملات	HAPPY	0
33336	لطف کردن سوپ رو کج گذاشتن جوری که همه ش ریخته بود تو نایلون و حتی زرشک پلو هم سوپی شده بود و قابل خوردن نبود. مرسی	SAD	1
33337	سلام ارسال غذا بعد از ۱ ساعت و رفتار نامناسب پیک اصلا رضایت بخش نبود	SAD	1
33338	نصف کوبیده و کل جوجه سوخته بود و اینکه جوجه بسیار سفت و خشک و بی کیفیت بود.	SAD	1
33339	این سری راضی نبودم، خیلی خمیر بود	SAD	1
33340	سیب زمینی خیلی بیخود بود	SAD	1
33341	متاسفانه کوکلوچه رول کرم دار تازه نبود	SAD	1
33342	قکر کنم ۱ کیلو زردچوبه توش قاطی کرده بودن.. فیله‌ها هم اصلا تازه نبود و مشخص بود خیلی وقته از طبخش میگذره	SAD	1
33343	حجم سالاد سزار کم بود	HAPPY	0
33344	واقعا همه اجناس عالی و باکیفیت و تازه بودند. مزه اب هویج و اب هویج سیب فوق العاده بود. از مدیریت مجموعه بابت سلیقه و کیفیت عالی اجناس تشکر میکنم	HAPPY	0
33345	من دستمال مرطوب ۶۴ تایی فیروز خواستم برای من دستمال مرطوب کوچک پنبه ریز ارسال شد.	HAPPY	0
33346	متأسفانه کیک تولد سالم نبود و شکل اصلی خودش را از دست داده بود و له شده بود.	SAD	1
33347	پاستا به شدت بد بود. مرغ‌های داخل پاستا به شدت مزه زخم میداد وما نتونستیم بخوریم	SAD	1
33348	ممنون از توجه به پیشنهادت و اینکه بالاخره جوجه ران رو به منو اضافه کردید …خیلی عالی بود …این یه کاپ برنج هم تو خوراک‌ها عالیه.. چون آدم گاهی وقتها هم نمیخواد با چلو بخوره.. ‌هم هوس می‌کنه …اون یه کاپ مشکل رو حل کرده دمتون گرم … با آرزوی رو بیشتر کسب و کارتون	HAPPY	0
33349	خیلی بدمزه بود، همه چی تو کاغذش وا رفته بود	SAD	1
33350	آبمیوه ترکیبی انار و شاتوت رو در منو نوشته بودند یک و نیم لیتر ولی یک لیوان معمولی بود	SAD	1
33351	واقعا دفعه دوم نان رو حتی گرم تحویل گرفتم ممنون و عالی بود	HAPPY	0
33352	به نسبت قیمت میتوانست مواد بیشتری روی پیتزا باشد.	HAPPY	0
33353	یکم دقت کنید. من پرداخت انلاین داشتم. پیک میگه پرداخت نکردی	SAD	1
33354	مثل همیشه عالی بود فقط نون چون عکس نداشت فک کردم نان لواش سحر (منظورم نون گرد کوچیکا) رو سفارش دادم ولی وقتی پیک سفارشم رو آورد دیدم نون لواش معمولی آورده ولی بقیه سفارشم دقیقا چیزایی بود که خواستم ممنون	HAPPY	0
33355	سلام این کیکو ب عنوان کیک ۷ نفره تولد خریدم ولی به اندازه‌ی کیک ۴ نفره هم نیود، برخلاف عکس ک کیک مربعی است، کیک مثلثی ارسال شد ک وزنش زیر ۱ کیلو بوود!!!!!!!. در حین حمل هم به دیواره‌های جعبه مالیده شده بود و ظاهرش نامناسب و بهم ریخته بود.	SAD	1
33356	خیلی خوب بود. بسته بندی غذا عالی بود.	HAPPY	0
33357	شیر به تاریخ روز ارسال نشده است و تولید آن برای سه روز پیش است	SAD	1
33358	نان سمیت نبود. حجم بسیار ناچیز پنیر و قطر بیش از حد نان	SAD	1
33359	غذا خیلی سرد به دستم رسید اشکال از پیک نبود چون سریع تحویل داد اشکال از بسته بندیه غذای گرم بود که در نداشت و غذا کاملا سرد شده بود	SAD	1
33360	سلام ممنون بابت ارسال سفارشتون ولی وقتی کیک به دستم رسید افتضاح بود تقریبا کیک خرد شده بود.	SAD	1
33361	از شیلا همیشه راضی هستم ولی با توجه به اینکه فاصله ما تا شیلا پارک ملت چند تا کوچه بیشتر نیست، یک ساعت برای تحویل یه ساندویچ خیلی زیاده. شیلا دفعه قبل سفارشمو نیم ساعته آورد ولی این دفعه خیلی دیر شد. امیدوارم اسنپ فود وقت شناس باشه و ما رو از خودش ناامید نکنه.	HAPPY	0
33362	به اندازه یک وجب بودیک دست معمولی نه بزرگ	SAD	1
33363	خوشمزه بود ولی خیلی کم بود این همه هزینه میگیرید حداقل اندازه شو بیشتر کنید	SAD	1
33364	عالیه یکی از بهترین هاست	HAPPY	0
33365	واقعا ۴۰ دقیقه زمان لازم است تا چند تا بیسکوئیت و چیپس اماده ارسال کنید؟	SAD	1
33366	آش و حلیم هر دو عالی بود کیفیت نان لواش همراه غذا متوسط بود ممنون از رستوران و اسنپ عزیز	HAPPY	0
33367	خیلی دیر شد ولی بندری عالی بود	HAPPY	0
33368	تمام بستنیها آب شده بودن	SAD	1
33369	عالی هست این رستوارن و همه غذاهاش. واقعا عالی	HAPPY	0
33370	حجم پنیر پیتزا نسبت به مواد اصلی اعم از سالامی و پپرونی ۴ به ۱ بود!	HAPPY	0
33371	خورش کمی شور بود و دانه‌های لپه سوخته هم درآن وجود داشت. نکنه مثبت این بود که گوشت خورش سفت نبود	SAD	1
33372	عدم بسته بندی مناسب به نظرم میاد شکیل‌تر میتونه در اختیار مشتری قرار بگیره.	SAD	1
33373	کیفیت غذا نسبت به قبل خیلی پائین آمده است	SAD	1
33374	همه چی تازه و عالی بود	HAPPY	0
33375	واقعا ممنونم-اول از اینکه رو تایمر من زده بود ۵۰ دقیقه ولی غذا کمتر از ۱۵ دقیقه رسید که رو تایمرم هنوز ۳۵ دقیقه زمان مونده بود که جا خوردم و کیفیتم خیلی خوب بود-مرسی از شیلا و زود فود	HAPPY	0
33376	پیراشکی آناناس دیگه نه گردو داره نه آناناس، از هر کدوم در حد خیلی ناچیزی میذارن.	SAD	1
33377	پیک بسته غذا را روی تابلو برق کنار خانه گذاشته بود که با توجه به شیوع ویروس کرونا از نظر بهداشتی کار درستی نمی‌باشد.	SAD	1
33378	خوب و خوش طعم بود	HAPPY	0
33379	پیتزا بی طعم و مزه بود. باروژقبل‌تر‌ها خیلی بهتر بود	SAD	1
33380	ارسال بسیار سریع بود و کیفیت هم عالی. فقط شیرینی اسفنجی اگر متنوع‌تر گذاشته میشد بهتر بود چون فقط کاراملی و‌شکلاتی بود اصلا وانیلی نداشت	HAPPY	0
33381	اصلا سیب زمینی سرخ کرده نبود سیب زمینی مثل چیپس بود انگار پخته بودن یه ذره از کنار روغن رد شده بود اصلا خوب نبود	SAD	1
33382	شیرینی بسیار تازه و عالی بود و خیلی سریع ارسال شد، مثل همیشه عالی	HAPPY	0
33383	بال زغالی خیلی خوشمزه بود اما کباب‌ها بسیار چرب بودند	HAPPY	0
33384	قطعات کوچک مرغ با کمترین مقدار سوخاری	SAD	1
33385	زرشک پلو واقعا خوب بود سس مرغم خوشمزه بود	HAPPY	0
33386	کیفیت متوسط، تاخیر بسیار زیاد در تحویل و سرد بودن غذا	SAD	1
33387	رل دارچین کهنه و مانده بود اینقدر سفت بود که قابل خوردن نبود	HAPPY	0
33388	نوشابه را ارسال نکردند	SAD	1
33389	بعد از تجربه خیلی بد خرید از شبدیز، این عالی بود همه چی عالی بود	HAPPY	0
33390	کاملا سرد به دستمون رسید و متأسفانه کیفیت قبل رو نداشت	SAD	1
33391	خیلی خوش مزه بود و زود رسید دستمون	HAPPY	0
